TERMINALNO,TIME,TRIP_ID,LONGITUDE,LATITUDE,DIRECTION,HEIGHT,SPEED,CALLSTATE,Y
87,1482998280,77,116.420616,39.909924,174,48.502625,0.0,4,0.0
18,1478070480,7,91.852051,38.025040000000004,300,2815.145264,21.98,4,0.0
78,1477266840,76,123.44641899999999,41.767227,25,44.722473,8.04,0,1.3016191240000001
79,1483011660,2,106.69502299999999,26.899155,15,1327.672241,0.22,4,0.0
99,1481959140,3,121.400291,31.15836,159,-0.29431199999999996,10.63,4,0.0
87,1482997980,47,116.42031899999999,39.915714,180,49.057739,2.95,4,0.0
7,1482720420,78,106.524979,29.614047999999997,335,308.65332,2.49,4,0.0
56,1476603240,15,101.76438859999999,36.63070815,212,6.0,16.68199,0,0.0
76,1474962720,1,101.69253499999999,26.569940999999996,30,1159.517456,7.8,4,0.0
62,1479178080,21,112.525696,32.868347,45,103.870354,36.939999,4,0.0
3,1481682120,31,112.981804,28.141309999999997,351,58.245543999999995,9.53,0,0.0
46,1470338340,13,114.204895,39.45821,248,975.7570800000001,8.86,0,0.0
57,1477547820,7,113.349861,23.085068,74,12.968017999999999,17.049999,4,0.0
81,1482584640,129,120.608383,31.285677000000003,11,0.701813,9.11,0,0.0
60,1478408760,11,106.357887,38.874973,207,1090.837036,20.459999,0,0.0
82,1470304680,24,104.066536,30.552398999999998,355,478.04241900000005,1.22,0,0.0
53,1470408060,12,114.07094599999999,22.920713,266,22.342903,14.06,0,0.0
38,1481264640,64,121.466202,31.315161,83,2.524841,5.82,3,0.0
90,1480411320,12,106.729744,26.514719,344,1112.486084,0.36,4,0.0
22,1482566340,34,112.939163,27.935266,79,72.230164,11.47,0,0.0
47,1468644000,21,108.872543,34.234688,179,435.485474,0.18,0,0.0
87,1482797280,19,116.41826599999999,39.975201,178,46.515685999999995,8.38,0,0.0
57,1477404720,33,113.341576,23.101395,270,2.756561,13.63,4,0.0
68,1482583920,24,121.4416783,31.20612833,31,5.5,4.5383058,0,0.0
50,1477359360,8,120.210793,30.26683,78,17.522949,12.35,0,0.0
95,1479873240,142,117.22953000000001,31.817703,175,35.85376,4.36,4,0.0
87,1482970200,43,116.418343,39.97121,159,35.602309999999996,1.95,4,0.0
40,1472269140,1,127.30341829999999,43.29828,271,2.1,20.728893,0,0.0
20,1478564340,4,119.5100078,35.58169436,265,6.0,18.740088,0,0.0
88,1482918420,91,114.66856399999999,38.027557,181,54.549629,8.66,4,0.0
38,1481910000,7,119.89765200000001,32.760036,348,10.487933,20.01,4,0.0
71,1482324660,26,104.069916,30.578293,75,473.85790999999995,11.76,0,0.0
11,1482898440,48,108.91136200000001,34.193039,269,412.19244399999997,12.65,3,0.0
80,1477465320,25,113.758453,34.722618,176,99.859375,6.78,0,0.0
27,1467691620,17,121.395126,31.195210999999997,75,12.189941000000001,7.78,0,0.0
92,1468982340,1,121.580627,29.886570000000003,357,9.533136,9.24,0,0.0
3,1483176840,9,113.015518,27.978841999999997,208,56.125793,20.76,4,0.0
95,1480981800,53,117.28656000000001,31.850015999999997,268,13.673737,0.63,4,0.0
17,1483054080,67,112.5870996,37.80494576,333,6.0,5.7294297,0,0.0
95,1481026140,54,117.300354,31.860939000000002,348,10.017342,11.09,4,0.0
2,1479966060,46,113.34121699999999,23.01141,264,-10.841064,0.0,4,0.0
6,1472428740,16,120.55219299999999,31.302623999999998,127,-0.526794,2.72,0,0.0
78,1477371360,81,123.454124,41.798889,353,58.979431000000005,4.32,0,1.3016191240000001
57,1479090720,16,113.25804099999999,23.220921,351,18.373291000000002,27.040001,0,0.0
64,1480138680,38,123.82287600000001,42.251511,45,84.260735,9.58,4,0.0
21,1475291220,1,120.7667243,28.27445877,157,8.0,23.482382,0,0.0
26,1477460160,75,106.544518,29.622746000000003,85,283.185303,23.43,0,0.0
97,1472812020,22,119.9638176,32.50753438,175,6.0,13.788626999999998,0,0.8458657709999999
7,1482742320,121,108.36657,30.844515,170,312.218567,6.61,4,0.0
17,1483142940,45,112.5773412,37.81571642,174,6.0,6.301604,0,0.0
62,1477909260,30,112.141167,32.039726,229,57.801514000000005,7.55,4,0.0
18,1478071560,7,91.76947,37.874195,201,2929.335693,27.93,4,0.0
97,1479732780,51,119.96323400000001,32.515678,353,4.789773,0.0,0,0.8458657709999999
87,1482983940,87,116.430122,39.905731,225,43.647827,2.27,4,0.0
14,1476774120,4,83.60312714,41.28529893,158,3.0,22.132032000000002,0,0.0
68,1483144740,52,121.3853633,31.07860833,335,5.5,5.418481,0,0.0
63,1483022100,25,118.04900990000002,24.5884152,120,32.0,16.714716,0,0.660832385
18,1478069220,7,92.086411,38.234314000000005,240,2739.127197,29.129998999999998,4,0.0
31,1480627980,36,120.8671251,31.37160978,251,4.0,20.820345,0,0.0
39,1482543360,34,113.86709599999999,33.964622,276,68.401917,31.16,4,0.504855623
45,1470125100,82,119.897949,32.380665,28,1.8918150000000002,11.22,0,0.0
47,1469577900,93,108.884445,34.199921,89,404.46936,1.47,0,0.0
72,1483099440,192,118.765755,32.09135019,199,3.1,0.0,0,0.0
55,1478698140,9,114.453148,38.027042,190,75.133484,6.39,4,0.0
7,1482712620,84,106.550529,29.690678000000002,131,289.27832,11.53,4,0.0
49,1478579520,13,115.31451399999999,25.899494,84,136.325684,30.790001,0,0.0
35,1482197520,5,119.806198,35.817947,229,107.07946799999999,17.34,0,0.0
4,1482227940,19,116.787872,33.941921,186,33.288883,11.68,4,0.0
78,1481588280,93,123.451645,41.785706,271,47.150295,0.0,4,1.3016191240000001
27,1467775440,5,121.74485800000001,31.050713000000002,245,12.606435000000001,1.11,0,0.0
67,1480668840,18,121.66736599999999,31.198423,256,6.255432,17.43,4,0.0
80,1482733740,14,113.735184,34.870495,36,94.17564399999999,0.0,0,0.0
63,1470190440,60,118.115517,24.454864999999998,312,73.398315,12.16,0,0.660832385
34,1482965880,54,121.011032,31.618678999999997,300,3.611511,32.009997999999996,0,0.0
78,1477882080,71,123.43628700000001,41.755322,152,43.346740999999994,10.11,0,1.3016191240000001
9,1480473000,2,120.647476,31.337015,168,20.461233,0.0,0,0.0
65,1482465960,5,106.66881599999999,26.617889,88,1215.199951,17.52,0,0.0
27,1467789060,33,121.47779799999999,31.281440999999997,190,8.790039,1.46,0,0.0
24,1472354280,23,125.16563059999999,43.759412899999994,307,11.0,11.87379,0,1.6865934519999999
69,1473754080,29,121.47943899999999,31.045170000000002,120,10.958978,0.0,0,0.0
6,1472543880,15,120.893478,31.520193,191,10.227789,29.549999,0,0.0
29,1482884700,13,121.390602,31.207399,180,9.311829,5.29,4,0.0
6,1472465820,17,120.725182,31.296041,307,-1.035899,0.0,0,0.0
67,1478503620,32,121.627121,31.188782,256,21.701468,25.450001,4,0.0
3,1472429340,12,112.96898700000001,28.22205,10,39.478553999999995,10.65,0,0.0
40,1472341500,9,127.34314499999999,43.72269833,110,3.1,5.7031220000000005,0,0.0
62,1477908060,31,112.1558,32.062656,15,147.277222,3.55,4,0.0
71,1481705460,4,104.07467700000001,30.623089,358,512.8445429999999,6.74,0,0.0
81,1475468040,110,120.81732199999999,31.323853000000003,342,4.032959,18.34,0,0.0
7,1482809520,29,108.429077,30.767349,106,191.56933600000002,0.0,4,0.0
54,1471048980,12,107.46055600000001,31.217606,187,274.32659900000004,12.77,0,0.0
76,1478069040,49,101.652061,26.601038,353,1275.9963380000002,0.23,4,0.0
7,1469665980,57,106.97338899999998,29.810821999999998,65,289.14856000000003,6.74,0,0.0
49,1471671600,3,115.93704199999999,28.684893,91,34.912163,0.23,0,0.0
10,1480067880,53,106.458023,29.504671000000002,183,320.043793,0.0,4,0.0
39,1482538680,35,114.20798500000001,34.054096,165,64.718506,9.31,0,0.504855623
72,1483054980,188,118.74833999999998,32.08116667,174,3.5,6.933308,0,0.0
89,1482449460,42,112.91466729999999,28.17154219,92,4.0,2.72,0,0.0
92,1472039520,3,121.56147800000001,29.890103999999997,199,3.5908160000000002,5.5,0,0.0
37,1470611880,10,114.03410500000001,35.36840833,246,3.6,22.884035,0,0.404780271
21,1475293320,4,120.8780889,28.0622196,63,8.0,8.867789,0,0.0
7,1482796620,48,108.36367800000001,30.815959999999997,114,243.960388,0.0,4,0.0
19,1477963440,114,120.0596553,29.25415992,52,4.0,25.74343,0,0.0
29,1475104020,29,121.39438600000001,31.195047,247,3.8109129999999998,8.53,4,0.0
11,1482897240,55,108.899948,34.177818,3,407.73828100000003,15.83,4,0.0
52,1481766420,15,112.759949,32.132754999999996,277,156.23693799999998,0.75,4,1.4549619630000001
44,1475390520,1,121.220444,31.171713,176,-4.652985,14.28,4,0.0
46,1470350040,12,112.72009299999999,38.668724,177,811.78833,19.57,0,0.0
72,1481840160,85,118.7552817,32.08130833,314,2.2,4.278886,0,0.0
16,1478825160,11,108.942352,34.242977,2,420.611328,7.13,0,0.0
93,1480238220,65,113.83793600000001,22.597715,322,15.755188,4.53,4,0.0
95,1482987900,4,117.13826,31.853248999999998,223,40.693909000000005,1.1,4,0.0
93,1480257600,64,113.836533,22.592268,184,4.282074,0.28,4,0.0
53,1470530100,21,113.74960300000001,23.024307,68,4.91098,0.0,0,0.0
38,1477966380,41,121.52903700000002,31.313361999999998,283,20.386657999999997,0.38,4,0.0
88,1476762660,31,114.36471599999999,38.073524,12,104.066711,9.58,4,0.0
72,1482831780,142,118.75775829999999,32.0787,140,2.2,3.4306235000000003,0,0.0
28,1478063640,28,113.36685200000001,22.192079999999997,325,19.289045,34.490002000000004,4,0.0
31,1481228580,23,120.8963244,31.26460459,356,4.0,9.171395,0,0.0
93,1480726320,61,113.831833,22.597506,-1,10.57408,1.734582,4,0.0
34,1483102020,48,120.885208,32.482632,82,1.23842,20.16,4,0.0
41,1475636520,25,112.36050449999999,22.29991619,63,5.0,25.58,0,0.0
29,1475050680,41,121.394829,31.204918,117,-1.60791,0.19,0,0.0
10,1477473180,19,106.44659399999999,29.502065999999996,144,310.795776,2.08,4,0.0
56,1475483580,17,100.7127035,36.52647991,114,3.0,13.662436499999998,0,0.0
87,1482998220,77,116.420616,39.910389,171,51.228882,8.9,4,0.0
23,1482842940,75,116.35044099999999,37.452521999999995,92,15.502075,11.94,4,0.0
88,1482850560,11,114.62931100000002,38.057815999999995,178,59.488747,14.62,4,0.0
49,1471661040,2,116.37152900000001,27.88028,331,50.884613,31.58,0,0.0
83,1478863980,3,104.1602423,30.66531239,16,12.0,20.593487,0,0.0
44,1475541600,11,121.219803,31.357695,320,10.943298,23.01,4,0.0
67,1478478000,29,121.67334,31.218706,348,10.255528,0.45,4,0.0
65,1482465900,30,106.657249,26.616770000000002,74,1230.595947,14.64,0,0.0
14,1475646240,14,83.39921831,41.50529541,91,11.0,23.000002,0,0.0
20,1478564160,4,119.5416392,35.58074569,271,6.0,3.7981968,0,0.0
82,1470304200,24,104.06600999999999,30.550968,183,489.546082,0.99,0,0.0
69,1479877860,37,115.08608999999998,30.206336999999998,258,21.248839999999998,6.04,4,0.0
88,1482894480,75,114.61513500000001,38.044357,88,65.453369,9.8,0,0.0
94,1474711860,37,120.3907998,36.22322146,352,4.0,10.746830000000001,0,0.0
67,1479968820,42,121.697868,31.17675,81,-1.037721,0.0,4,0.0
7,1481275500,17,106.55194099999999,29.607273,324,260.235352,0.54,4,0.0
7,1469665920,57,106.96359299999999,29.802729,31,235.160034,30.059998999999998,0,0.0
25,1472454720,14,113.2403749,23.31783116,286,8.0,21.667662,0,0.0
3,1472036700,14,112.963646,28.190285,179,50.473755,8.54,0,0.0
43,1477214340,25,125.34144669999999,43.83668833,179,2.6,9.389563,0,0.0
53,1470530280,27,113.74181399999999,23.026524,290,-4.921448000000001,17.690001000000002,0,0.0
45,1469010600,87,120.05051399999999,32.502121,254,6.798157000000001,17.58,0,0.0
99,1481621100,5,121.15513600000001,31.024395000000002,89,-2.151031,10.7,4,0.0
58,1477571280,96,114.62649499999999,38.023525,89,30.873962,13.2,4,0.475132235
95,1482105540,75,117.26673100000001,31.849753999999997,315,37.699096999999995,8.15,4,0.0
91,1473205560,25,121.65972099999999,31.196951000000002,245,15.024823999999999,0.0,4,0.0
47,1468812900,36,108.875351,34.184074,183,414.918213,2.88,0,0.0
78,1477873920,61,123.46257800000001,41.790878,346,43.189392,6.28,0,1.3016191240000001
79,1483011240,18,106.68676,26.950687,187,1304.053955,23.99,4,0.0
5,1480928880,9,114.30684699999999,30.614368,121,23.371082,0.9,0,0.0
55,1483018560,38,114.453445,38.025913,255,64.201965,0.0,4,0.0
84,1482584280,14,109.18898,34.369854,59,445.070557,0.0,0,0.0
8,1472339400,38,121.589417,39.008194,2,24.579895,0.0,0,2.368560244
39,1481425560,12,114.20071399999999,34.090668,174,55.315777000000004,14.68,4,0.504855623
85,1476664440,13,121.130554,31.031734000000004,72,6.153797,15.55,4,0.0
45,1469011620,88,119.964165,32.502003,101,18.869812,1.61,0,0.0
66,1471580400,8,117.52501699999999,23.741298999999998,310,13.154104,4.38,4,0.0
87,1482838080,17,116.41902900000001,39.948597,172,41.377319,0.0,4,0.0
4,1482071100,1,116.76293899999999,33.933025,270,31.171204,8.81,4,0.0
95,1480676160,9,117.295128,31.851817999999998,351,12.09436,1.43,4,0.0
61,1482158520,4,103.878677,36.037277,-1,1519.935547,-1.0,4,0.489912384
78,1477644240,35,123.44593799999998,41.808746,0,48.402161,6.85,4,1.3016191240000001
48,1480374240,27,121.46491200000001,30.929934999999997,354,9.314819,5.64,0,0.0
52,1481758200,25,112.767532,32.109318,0,135.92463700000002,0.0,4,1.4549619630000001
5,1480414740,56,114.229294,30.608643,11,34.459053000000004,0.0,0,0.0
80,1476774240,59,113.70618400000001,34.721962,90,100.135315,9.28,0,0.0
35,1481173860,35,119.992043,35.868942,170,8.619995,1.76,0,0.0
81,1475560980,13,120.941574,31.346334000000002,177,7.945129,13.04,0,0.0
4,1482233760,21,116.789612,33.955849,84,30.804827000000003,8.95,4,0.0
90,1481623380,35,106.748558,26.615909999999996,343,1084.5688480000001,16.129998999999998,4,0.0
100,1477276680,82,121.399323,37.540279,296,15.546326,5.48,4,0.0
38,1480652880,56,121.470207,31.265423,121,12.374207,0.28,4,0.0
10,1480402560,6,106.523758,29.557584999999996,249,193.376404,2.38,4,0.0
59,1480568160,2,107.16434369999999,27.47262494,27,5.0,12.089139999999999,0,0.0
78,1477472040,91,123.45423100000001,41.740746,176,55.245789,10.08,0,1.3016191240000001
93,1479882600,126,113.82939099999999,22.602045,338,-0.465057,7.57,4,0.0
22,1480557960,59,110.315498,26.361471,314,450.211914,0.78,0,0.0
77,1479721320,23,112.88310200000001,30.421685999999998,312,28.768494,6.79,0,0.069588535
14,1475672040,11,85.64805109999999,41.04419241,71,3.0,19.79,0,0.0
37,1470611580,10,114.0519183,35.39782833,192,3.0,12.376495,0,0.404780271
69,1477877040,2,115.17013500000002,30.208715,78,23.976929000000002,9.24,4,0.0
11,1482843120,81,109.039726,34.137135,117,584.717834,13.51,4,0.0
6,1471257360,40,120.58303799999999,31.326574,267,9.570234,21.209999,0,0.0
90,1481622900,35,106.745621,26.581609999999998,27,1112.707886,0.33,4,0.0
12,1475819280,29,107.4984633,31.19797833,137,2.4,2.6966297999999997,0,0.0
16,1478825760,11,108.942619,34.279659,3,393.328552,2.94,0,0.0
43,1474014720,39,125.27123999999999,43.876896,30,240.594971,7.2,0,0.0
5,1480649340,66,114.67826799999999,31.036028,60,39.074951,47.59,0,0.0
22,1481007720,63,112.936897,27.851406,68,52.505981000000006,11.47,0,0.0
64,1480307460,1,123.58479299999999,41.953445,206,69.639206,17.73,0,0.0
9,1475581020,9,120.226196,30.359066,258,2.128723,7.15,0,0.0
88,1480081080,42,114.66974599999999,38.036209,5,59.24963399999999,15.56,0,0.0
37,1470564360,72,114.06211,35.31697167,170,3.3,12.703344,0,0.404780271
56,1469959800,10,101.76549449999999,36.768015399999996,172,4.0,13.769691,0,0.0
93,1481452080,69,113.838669,22.595646,176,12.499533,3.13,4,0.0
5,1481696880,51,114.198982,30.549057,298,28.490784,6.95,0,0.0
80,1482736980,16,113.79533400000001,34.816525,60,89.954964,3.17,0,0.0
86,1479718500,1,120.43654599999999,30.919371,37,0.06668099999999999,36.73,4,0.0
90,1482664740,3,106.562141,26.623796000000002,10,1245.70874,18.4,4,0.0
47,1468631460,88,109.02674099999999,34.215946,334,452.08493,0.0,0,0.0
27,1467786960,33,121.74202700000001,31.177769,304,-1.1910399999999999,7.88,0,0.0
50,1478053560,46,120.19126100000001,30.247526,142,12.919576,0.0,0,0.0
17,1482363300,41,112.57455759999999,37.80707004,268,4.0,3.1912494,0,0.0
68,1483005180,27,116.4787083,39.98383833,40,5.7,5.458114599999999,0,0.0
69,1473746280,29,121.479317,31.045088,151,6.323181,0.21,0,0.0
19,1476777600,119,119.6682812,29.09757097,146,12.0,4.4103785,0,0.0
71,1481698980,3,104.075417,30.596441,182,475.597351,3.59,0,0.0
13,1480082400,42,112.51947,28.013895,51,86.601166,30.870001000000002,4,0.0
73,1479382920,53,105.978981,31.582924,85,352.65673799999996,6.03,4,0.0
68,1482041820,35,121.48936499999999,31.233105,157,5.8,9.910976,0,0.0
5,1483100640,78,114.542496,30.999228000000002,214,68.36481500000001,24.58,0,0.0
14,1475644680,14,83.13364595,41.54542787,140,5.0,18.591549,0,0.0
66,1471663500,22,117.64648400000002,23.96681,60,38.053482,26.389999,4,0.0
95,1482975780,118,117.19711299999999,31.856949,258,41.69342,21.559998999999998,4,0.0
48,1477898160,101,121.477562,30.934538,341,1.865909,10.89,0,0.0
83,1478858520,4,104.3265115,30.58188208,312,8.0,16.81118,0,0.0
30,1473863520,26,113.9296717,22.92043167,338,3.2,6.622416,0,0.0
23,1477027860,140,116.388535,37.445507,273,19.584206,0.45,0,0.0
74,1480398600,128,113.18793500000001,27.855760999999998,11,73.627075,0.0,4,0.051675225
72,1483077960,191,118.74364170000001,32.08115333,56,4.1,0.0,0,0.0
75,1478266980,65,121.4311764,29.75952941,102,3.0,10.42094,0,0.0
76,1478047620,44,101.69564799999999,26.57295,220,1115.508423,7.79,4,0.0
42,1476602520,8,114.53983249999999,40.53711295,64,4.0,18.123023999999997,0,0.0
38,1482123540,26,121.489174,31.255394,10,9.124817,0.27,4,0.0
10,1480507740,12,106.464005,29.497919,178,331.45349100000004,7.93,4,0.0
89,1482364860,20,113.39733340000001,28.23358177,46,3.0,6.38,0,0.0
47,1469340180,84,108.837921,34.236422999999995,2,395.507019,26.379998999999998,0,0.0
5,1483075320,84,115.00289199999999,31.187116999999997,275,73.245323,7.39,0,0.0
66,1471568940,10,118.025108,24.467356,266,8.460207,0.0,4,0.0
81,1473664320,85,120.830032,31.297039,185,0.38461300000000004,1.01,0,0.0
58,1482473400,19,114.50275400000001,38.042625,273,71.4245,4.65,4,0.475132235
70,1482219720,27,105.28067800000001,27.271472999999997,182,1580.6796880000002,0.38,4,20.74269492
51,1477634280,21,116.77941899999999,39.591434,152,-8.414458999999999,8.36,4,0.0
19,1477965360,115,120.23660420000002,29.28305279,27,3.0,3.237006,0,0.0
80,1483094280,42,113.695,34.719749,173,92.724953,1.77,0,0.0
51,1477630740,30,116.619354,40.088840000000005,164,39.5672,22.389999,4,0.0
83,1478857800,4,104.4139778,30.47374363,293,8.0,28.08813,0,0.0
67,1480589460,1,121.64101399999998,31.194769,178,5.5951949999999995,17.77,4,0.0
73,1482890520,48,105.98126200000002,31.581941999999998,250,341.520599,4.29,4,0.0
32,1481703120,9,104.047516,30.601053000000004,276,483.72314500000005,2.84,4,0.0
8,1472283600,11,121.66793799999999,38.900290999999996,338,44.590515,7.2,0,2.368560244
65,1476708660,59,106.629005,26.602287,33,1257.548096,1.18,0,0.0
84,1482402360,52,108.95182,34.217566999999995,2,443.97814900000003,1.87,1,0.0
24,1472292120,1,125.36929679999999,43.89801937,179,10.0,14.850031,0,1.6865934519999999
69,1476315480,22,115.08023100000001,30.204659999999997,63,20.304565,6.05,4,0.0
7,1482800160,54,108.42946599999999,30.764111,211,255.15258799999998,0.78,4,0.0
4,1482287280,44,116.77371200000002,33.958458,203,39.530159000000005,10.18,4,0.0
2,1481733660,58,116.162949,24.655352,14,91.75061,0.0,4,0.0
38,1481906820,7,120.214684,32.132633,32,7.699127000000001,16.01,4,0.0
8,1478166420,2,121.611824,38.914654,-1,30.678219,-1.0,4,2.368560244
47,1469341620,84,108.752785,34.432873,49,452.604492,14.81,0,0.0
67,1479811920,27,121.68692,31.191715000000002,167,1.918221,5.87,4,0.0
11,1482983820,1,108.934975,34.184387,265,430.294067,0.36,0,0.0
84,1482365400,53,109.003105,34.199211,55,489.00598099999996,19.65,4,0.0
74,1478840400,72,113.155556,27.845919,62,78.341309,3.98,4,0.051675225
89,1482404460,28,112.9465396,28.15767964,202,3.0,14.34,0,0.0
58,1468996680,85,114.52608500000001,38.039711,152,71.716309,1.19,0,0.475132235
2,1479977100,30,113.34111000000001,23.011589,159,-32.104766999999995,0.0,4,0.0
22,1482307140,70,112.716827,27.543846000000002,348,69.547913,23.959999,0,0.0
48,1479769260,2,121.463425,30.924328000000003,273,4.027231,0.0,0,0.0
31,1480711320,6,120.91951440000001,31.37346356,356,3.0,11.423432,0,0.0
60,1482117480,33,106.343147,38.666042,194,1098.197388,33.919998,4,0.0
13,1480087860,42,112.992157,28.233016999999997,263,47.815987,14.65,4,0.0
87,1483068840,30,116.415443,39.848751,178,30.581238,0.0,4,0.0
79,1483008000,16,106.82588200000001,27.606192,41,912.175781,23.549999,4,0.0
13,1482848220,44,112.01821899999999,27.742292,267,118.40396899999999,5.91,4,0.0
8,1472300460,13,121.602501,39.006889,211,32.286232,0.0,0,2.368560244
81,1475545500,15,120.830421,31.308865,343,-15.219971,22.030001000000002,0,0.0
38,1481900400,39,121.46183,31.282076,275,1.8027950000000001,16.309998999999998,4,0.0
23,1477034340,147,116.36048100000001,37.455364,202,12.568328999999999,1.95,0,0.0
17,1482364860,40,112.5711081,37.82871255,336,4.0,12.259211,0,0.0
15,1478493840,1,115.2851733,41.92227661,167,3.0,33.001102,0,0.0
49,1478582760,18,116.063759,26.074553,33,324.579224,31.65,0,0.0
32,1481704500,13,104.008629,30.650211,71,495.67614699999996,0.0,4,0.0
58,1481352840,60,114.559105,38.115025,25,57.482178000000005,3.04,4,0.475132235
9,1480480140,4,120.952454,30.783875,124,-4.816827,11.85,0,0.0
48,1480929900,37,121.454323,30.918407000000002,30,4.008335,0.64,0,0.0
13,1482907680,51,112.001167,27.740437,200,110.10461399999998,7.87,4,0.0
21,1469429700,10,119.5405291,29.65885045,0,32.0,0.0,0,0.0
33,1476922800,30,115.888443,28.590994,196,23.209045,0.91,0,0.0
43,1475380440,54,125.27958670000001,43.88914667,26,1.9,7.708995,0,0.0
12,1477982880,1,107.48048829999999,31.21744667,260,2.6,4.265503,0,0.0
3,1471910760,35,112.96381399999999,28.191584000000002,354,34.202858,7.87,0,0.0
40,1472347200,10,126.88600670000001,43.92137167,316,2.0,36.0635,0,0.0
45,1476782340,15,119.912132,32.516605,181,-9.491608,11.27,4,0.0
32,1480653660,27,104.06639100000001,30.601291999999997,162,490.40112300000004,10.63,4,0.0
23,1481179200,102,116.37300900000001,37.451415999999995,358,13.369933999999999,3.18,4,0.0
97,1472514600,52,119.96979950000001,32.46193829,182,4.0,23.71774,0,0.8458657709999999
32,1480823520,67,104.061447,30.590041999999997,178,479.042755,13.83,4,0.0
68,1483143600,49,121.38233170000001,31.09616333,155,5.4,4.426611,0,0.0
54,1476442200,42,107.49068500000001,31.214503999999998,265,265.752533,2.55,3,0.0
36,1482314220,29,114.073975,22.558239,269,15.304713000000001,1.02,4,0.0
5,1481708880,50,114.30289499999999,30.614071000000003,222,32.065490999999994,2.75,0,0.0
54,1480513200,24,107.458954,31.236185,259,323.163696,5.19,4,0.0
19,1476922080,7,119.67357790000001,29.11363224,351,6.0,4.6960296999999995,0,0.0
61,1477045380,11,105.188805,34.190872,265,1394.998169,5.6,0,0.489912384
88,1482850080,11,114.62409199999999,38.116657000000004,93,61.458118000000006,20.52,4,0.0
73,1483155480,73,105.96498100000001,31.588696999999996,263,350.428009,4.31,4,0.0
11,1482773760,11,108.85283700000001,34.282973999999996,124,391.503632,19.9,0,0.0
7,1480903260,20,108.40408300000001,30.791078999999996,165,187.23400900000001,12.43,4,0.0
50,1477647120,68,120.182953,30.263294000000002,5,5.294142,12.58,0,0.0
61,1477032360,7,104.168999,35.898129,98,1788.5056149999998,28.17,0,0.489912384
13,1482848580,44,112.009819,27.746146999999997,74,115.620995,5.52,3,0.0
25,1471407420,28,113.37893940000001,23.27706173,300,16.0,21.784023,0,0.0
18,1478072400,7,91.597054,37.870407,283,3259.154297,12.69,4,0.0
100,1477283580,79,121.13746599999999,37.546898,308,61.129417000000004,25.73,4,0.0
60,1482118020,31,106.33234399999999,38.512271999999996,183,1102.621704,33.950001,4,0.0
47,1468799580,29,108.87971499999999,34.193127000000004,90,401.375854,2.0,0,0.0
69,1476315720,22,115.086555,30.204915999999997,119,20.639495999999998,1.22,4,0.0
35,1482196680,5,119.954811,35.844803000000006,266,20.193787,11.86,0,0.0
81,1474775460,7,120.82874299999999,31.293429999999997,304,8.00647,13.8,0,0.0
60,1478416920,8,106.241325,38.472176,281,1099.188721,12.28,4,0.0
95,1481964600,91,117.22588300000001,31.778903999999997,185,18.303162,2.25,4,0.0
52,1481732700,19,110.36785900000001,33.045173999999996,156,290.870514,18.85,0,1.4549619630000001
80,1476713640,51,113.756401,34.755894,90,80.458839,11.61,0,0.0
15,1478491800,1,115.7172274,42.35217609,219,3.0,26.930365000000002,0,0.0
6,1471306500,9,120.551308,31.304857000000002,162,7.668407000000001,3.01,0,0.0
63,1482759900,2,118.11167739999999,24.52841349,26,4.0,6.085905599999999,0,0.660832385
67,1480668960,18,121.659012,31.196846,252,5.004883,0.0,4,0.0
95,1479874860,139,117.189217,31.843683000000002,159,34.178528,0.0,4,0.0
81,1475143020,74,120.73121599999999,31.253008,150,2.448578,4.05,0,0.0
43,1479170820,1,125.30386999999999,43.88920667,133,5.4,8.7538805,0,0.0
65,1476700800,56,106.68718700000001,26.615149,292,1160.616577,15.49,0,0.0
79,1483080600,1,106.795425,26.545759000000004,192,1137.12207,0.0,4,0.0
37,1470567720,67,113.97874329999999,35.29502833,266,4.4,18.368893,0,0.404780271
38,1480650480,53,121.46875,31.280303999999997,23,-1.709625,0.16,4,0.0
49,1471652100,5,116.340958,26.311496999999996,348,238.840271,0.0,0,0.0
92,1481274240,12,121.587746,29.909231,232,4.569619,0.0,0,0.0
16,1482890940,19,108.942551,34.283058000000004,174,393.025391,0.54,0,0.0
5,1483173000,21,114.29176299999999,30.60071,45,23.162323,6.61,0,0.0
71,1482306660,22,104.068771,30.588814000000003,137,489.78564500000005,1.18,0,0.0
91,1473338520,27,121.511452,31.230121999999998,176,23.043152,6.75,0,0.0
35,1482193020,11,120.00591299999999,35.879002,113,17.974792,0.0,0,0.0
72,1482796980,141,118.7625483,32.07783833,225,1.9,4.0055685,0,0.0
52,1481731440,19,110.15902700000001,33.154503000000005,141,642.721191,13.16,0,1.4549619630000001
11,1482908220,49,109.12476299999999,33.941326000000004,318,1332.4748539999998,3.84,4,0.0
38,1477964820,45,121.516792,31.319167999999998,138,2.653564,5.68,4,0.0
16,1478824260,8,108.942101,34.210865000000005,0,406.925171,7.36,0,0.0
70,1481354940,33,106.734283,26.395929,262,1109.4492189999999,9.65,4,20.74269492
24,1472371740,19,125.33390770000001,43.87820492,111,13.0,16.870028,0,1.6865934519999999
39,1481502540,46,114.194084,34.103634,2,65.450073,2.2,3,0.504855623
57,1478877060,13,113.37361899999999,23.15344,195,24.332657,0.0,0,0.0
95,1481888040,122,117.28893300000001,31.850015999999997,87,12.546536,11.17,4,0.0
